###PLEASE READ
#This file contains mean gene expression values for every gene in every cell type of Drosophila melanogaster Ral517, as published in Witt et al. 2019. It is important to note that for most genes you are likely to observe a drop-off in expression in late spermatocytes, early spermatids, and late spermatids due to global post-meiotic down-regulation of gene expression.  Be careful not to over-interpret such events unless your #gene of interest deviates from global expression trends. 
#


"RNA.Early.spermatids" "RNA.Late.spermatocytes" "RNA.Early.spermatocytes" "RNA.Hub.cells" "RNA.Cyst" "RNA.Late.spermatogonia" "RNA.GSC..Early.spermatogonia" "RNA.Epithelial.cells" "RNA.Late.spermatids"
"CG6415" 0.0024936934993882 0.000594761965255998 0.00243566065474176 0.00224964573049552 0.00322085109587283 0.00138841162239369 0 0.0412297481453879 0.00875404546325971
"CG6431" 0.000271827925094771 0.000536081992389416 0.00188510889714219 0.00134331578156933 0.00319252879978837 0.00505628154214485 0 0 0
"CG6443" 0.562909595501416 0.742729070553153 0.945471306538582 0.950773285497215 1.32153433577821 1.89847163858778 1.69618145783305 0.498858616882185 0.434132379329788
"CG17118" 7.25224393459632 7.46360069480413 8.08079957575082 6.84964413908512 6.14043863130233 3.66191017272344 1.63480790875599 4.82674269238301 5.42676533661107
"EMC3" 0.82207319727505 0.948255328698577 1.28263883855754 1.43008112311927 1.73490271510033 2.18729556180508 2.66107077215863 1.01367651444007 0.90659147774613
"Dpy-30L1" 0.133372485793375 0.165778173984673 0.2047582425797 0.264698180981987 0.404197220170826 0.838394004592413 1.65505187615468 0.262079069140961 0.0653404631333623
"Nup107" 0.0139669231308035 0.0144175226161599 0.0193345605701772 0.0410377404232046 0.0540841960349843 0.115066740446456 0.38240837965687 0.00474819515492002 0.0239272162676482
"Vha16-5" 0.216680673332279 0.213447137798698 1.15127853983231 2.15272303275545 4.03794653262788 5.45178465181273 3.05963896925502 0.340030770331842 0.176197660759468
"CG12299" 0.00787379433875665 0.0207983131276404 0.0217326147512807 0.0469603053769573 0.0508582166665787 0.0770348637666031 0.12929017890041 0.0391819219576812 0.00565297835644177
"CG6729" 0.0172902118806234 0.019277548250485 0.0236437246070227 0.037299939901317 0.0350330523995648 0.0796956005394423 0.261599207188922 0.00727715263689565 0.0135344081915382
"CG17124" 0.0210907517277007 0.0153706050967607 0.0131431135560878 0.0217730462742538 0.017823213977483 0.017520613312499 0.0515170115939958 2.16173660773789 0.0553109591479064
"CG6495" 0.00332524103381631 0.00170951977642017 0.00167950652810873 0 0.00174227525302411 0.00113053252943426 0.00953812470042526 0.0252703198528114 0
"Ubc2" 4.90074326096612 4.92311233272676 4.92052052585269 4.2693634109137 4.45910131581816 4.33927346215604 4.3371763026773 4.19973069343535 3.09161934500073
"CG6724" 0.0223665080357149 0.0230861898726364 0.0259282965893286 0.0489227657565599 0.0417838449994902 0.108093672991217 0.388571024145132 0.0555626366871607 0.0150208113341034
"CG17127" 0.00218667409261243 0.00404883167656834 0.00637991178842206 0 0.00766401115867134 0.0025240109130757 0.0026106954448847 0.0278853633461408 0.00201024339624993
"CG31869" 0.0134866449679309 0.00470151936904261 0.00539834346808661 0.0148971529445509 0.00766288109723184 0.00890816916274816 0.0392532463448031 0.967826826438884 0.0916831990695164
"ast" 0.0523159233201088 0.0539485779989395 0.0658637937529255 0.114245473271611 0.127659550847248 0.185885272275668 0.185633970516489 0.0414944247761075 0.0153648606267311
"CR44582" 2.59481672754873 2.21532293809605 1.96501049478622 2.10810981522972 1.61016825848103 0.646629335849275 0.192115499119198 1.22167424934376 1.48032683211636
"CG31870" 11.005072914683 10.1554235960701 8.36211884840166 8.28249861229614 6.62611476855934 4.46345124992082 2.50680884445369 7.42529913724541 9.39446751732029
"CR44581" 0.0128324856395956 0.01101110745768 0.0189171853077552 0.0163589476082765 0.0322829603048459 0.0684827387223019 0.0508376331961841 0.00227195067867711 0.0205683292877042
"Nos" 0.00701482433650971 0.00675094054984694 0.00731336502927997 0.00254468854793455 0.0089476683961391 0.0107013594815718 0.13347084896543 0 0.0151989312111572
"Atg4a" 0.0292117998801279 0.0243730926280719 0.0311852169422805 0.0495678600234744 0.0888938705304629 0.231426133179207 0.302449698172887 0.0782513720426359 0.00162459955651681
"CG6508" 0 0.000209779500766744 0.000731340296618638 0.00230713717499359 0.000726649677254805 0 0.00121410483868128 0.00187362335523974 0
"CG17134" 0.000972841570999048 0.000793223912256658 0.00106950089075522 0 0.00202320390983754 0.00375394058222179 0 0 0
"CG4629" 0.00772473347247603 0.0120528090230928 0.00889540495253032 0.0069098926710921 0.0123248096442879 0.0112002624872717 0.00350549516769236 0.103178739727848 0.0162865957583108
"CG6700" 0.158329769789724 0.186826511479452 0.207330504254149 0.204152846290873 0.21119338656578 0.25535910256903 0.256687409975137 0.125360274480027 0.104202396568733
"Porin2" 10.9931246488713 9.55658430955966 9.00826988225481 8.06064802817939 7.69509460754105 6.06047280300737 4.02494381631793 7.58341828927547 8.41106592954751
"porin" 2.57177075640386 2.33823534173798 2.41381365273298 2.49523113537378 2.89523968905477 4.13910243180008 6.56602912111602 4.82010010983455 3.60092371197985
"SmydA-3" 0.00187295344718018 0.00102327952232733 0.00181713303133452 0.000932450489210149 0.00251139443286765 0.00228679974358676 0.00146772530757652 0.0075612537163562 0
"Dnz1" 0.666711724140034 0.649756443620712 0.714801352276718 0.755203546103186 0.836533918180691 0.967500627118421 1.3032649848136 0.511862215955431 0.515520387713082
"aurB" 0.0595885388320217 0.0811017946261445 0.341167317457789 0.367283947797868 0.643388907736019 0.919278915364435 1.49632199886198 0.0537808324179099 0.0429798519840617
"Stam" 0.0991571127164599 0.120993956215091 0.127953801159132 0.173583150171572 0.200916940380216 0.325592721605082 0.45395698826662 0.128270019812815 0.113245309460647
"CR43807" 0.364821018880428 0.352143176805985 0.355874853300546 0.316640773495752 0.357825372498835 0.289249533237266 0.108321654510033 0.262188461357291 0.507100817048289
"CG12517" 0.00102492126811049 0 0.000719500739843265 0.00242123832781533 0.00154262245792915 0 0 0 0
"CR45454" 0.00459522438613223 0.00219662135271658 0.00215838927532689 0.00311656967901826 0.00695005960887752 0.011791610094105 0.00197536834199631 0 0
"CR44490" 0.011565291782178 0.0102984044394666 0.00903151146008453 0.0118304879676939 0.00849420617647786 0.00674814762247609 0.0105417157213355 0.0134839649498797 0.00129008071131954
"CG14071" 8.15449540314135 7.96721236749336 7.24300476500536 5.73199134540261 5.07803125369061 2.60108055005691 1.11747920521948 4.70375465198625 5.98540697197344
"CR44491" 0.0620302510397899 0.0533584193817426 0.0614026288629616 0.0710404012237059 0.0731686451463986 0.0696895226541242 0.0272054854103506 0.0427126662844269 0.0492681693834821
"CG14070" 0.536199559443224 1.06605671887612 1.5168967422663 1.62245086624699 2.12759179584055 2.14709430295648 1.37682701102578 0.630295404296139 0.296160124533578
"CR45724" 0.00606180391354106 0.00283340253122368 0.00131527676275126 0 0.00046212461953569 0 0 0.000519892328219257 0
"CG7309" 2.36828370468325 2.19061966465822 2.11694269297567 1.97713404963823 1.88380287027994 1.50686495260287 0.930192414551343 1.48012341986134 2.46009365353884
"CG14069" 0.0091700997382093 0.00900355354506202 0.00794117076794645 0.00406747121247249 0.00563952112143084 0 0.00156817065209397 0.0331184271064231 0.00875404546325971
"dpr2" 0.00128734776965854 0.002429185026059 0.00347433514971329 0.00526623679514684 0.00531111281111764 0.0039556806521001 0.0016230686092201 0.0076042802304166 0
"CG14072" 0.207007542295239 0.164871351968907 0.166835229162135 0.260787206879713 0.195073869305286 0.114760645943988 0.211419772179885 9.67244696523068 0.446087606558945
"CR44492" 0.00188246243405028 0.00029744177763104 0 0 0 0 0 0.00454853928209495 0
"CR44493" 0.050172491977507 0.0161384751779937 0.0106891823799658 0.0272866853278132 0.00968429336403751 0.0241504496909819 0.0172034207182022 0.378744752766099 0.101145338696475
"CG33129" 0.565183315789326 0.934003632964492 0.955952082447557 1.00522892756697 0.974275801193642 1.3434614388554 1.67656414923231 0.993101836008275 0.22822422097416
"YL-1" 0.187768595516714 0.233127319337164 0.214418860980231 0.285200048544599 0.337440383640581 0.648353279489807 0.83693589730196 0.171977070855665 0.114435720108837
"CG16743" 0.000824816144357342 0.00156090513901823 0.000729900916625742 0.00455555380305382 0.00500983042589831 0.0190188572935908 0.0119513154323694 0.0238782791617784 0.0024653051443769
"abo" 0.0323395869470251 0.029245028322217 0.0376473334932602 0.0804263487013191 0.105441345844992 0.329871127601829 0.645675055135374 0.0384071318931408 0.0206640950860433
"ATPsynG" 3.525648890342 3.30437476016238 3.58132390356509 3.43165279205969 4.08037372460089 5.35988050384313 7.6775573586218 10.9656925966534 4.33078199373144
"SCAR" 0.034006982833991 0.0319103640702232 0.040979503343458 0.0505126951651986 0.0833563614362205 0.192293973787013 0.493373883644088 0.0932432668497942 0.0217392424253267
"piwi" 0.0103801161435339 0.0123779519940519 0.013351950233999 0.0155567070368677 0.0152143447163367 0.00998827560107169 0.00630087733266129 0.00781882980763515 0.00912880191777871
"CG12253" 0.0419904964988845 0.0500946196120233 0.0625613709605693 0.10584651617513 0.105580177555183 0.147834111112211 0.268063645513971 0.0777799084162343 0.0335011530547753
"CG16833" 0.575860199279206 0.570503990045612 0.51107955333291 0.71211186531959 0.52899531964603 0.588994976641579 0.571630094353057 0.610696222431511 0.586417409712581
"aub" 0.00251699851570761 0.00537759514185336 0.00529622684971287 0.0100417757065403 0.00879018428518293 0.0264663825054027 0.544555721346221 0.0146209930592368 0
"lectin-33A" 0.0242094564599073 0.0299065296372881 0.0289826393940099 0.0297931276883027 0.0405666294893376 0.0594149451916058 0.0943061827927007 0.0207349100153233 0
"RpL9" 0.678435613670003 0.639763473417156 0.698469245244918 1.29228842343229 1.7345664714673 4.68000891338021 9.28814123601882 3.73871581974498 0.638665881963931
"Nup154" 0.0147753271257494 0.0151626093566682 0.014957188473341 0.0347121370667176 0.0249504358865963 0.0422658411027956 0.0599343152488165 0.0201410100106607 0
"Art8" 0.0364601326475626 0.0303412287486243 0.0422153816998282 0.0398398921987895 0.0597046829981808 0.115210153001163 0.21995413168971 0.0260776736053192 0.0165537638768291
"CR45778" 0.00405506764705835 0.00303584742626178 0.00637265700132844 0.0123982344860009 0.0034386646032865 0.0041958744576757 0.0086616167615337 0 0
"dUTPase" 0.182878360026913 0.275297839521499 0.39960818521435 0.36810089097357 0.470693288835121 0.716604311516945 1.23565075341072 0.230921769612468 0.0831189145228439
"Samuel" 0.00253594650180118 0.00451519372420518 0.00570514451171664 0.00119434244759942 0.00561711768450476 0.00477925086210589 0.00920730591568699 0.162411751855928 0
"Acp32CD" 0.000900248504597209 0.000528830844706798 0.000679761317670039 0.0020068959007446 0.00199886051967121 0.00125546440883947 0 0 0
"CG14913" 0.0100124358157807 0.00850279604840846 0.00733697103951309 0.0195497994777838 0.019353616711289 0.0198945127653252 0.00854159903688524 0.00394245257429215 0.0244338327806359
"mtRNApol" 0.0123499711227754 0.0142269854381229 0.0255473587987112 0.0659386449516171 0.0606673947793704 0.112221821655901 0.148314734068532 0.044728939595322 0.0133634142912626
"CG18666" 0.576141629224751 0.591411669316633 1.07198932339301 1.15759188639659 1.9923231996344 2.04776912091178 1.22286369865189 0.438274655663814 0.444127855562551
"CR46264" 0.229300218369234 0.19353404275594 0.151805696531925 0.138957901907557 0.0759517439472927 0.038701440289822 0.0118394075290908 0.110972680668977 0.103114645621487
"CG14915" 0.00195763253319587 0.00297811627694792 0.00321013674400888 0.00439880912142213 0.008605857401499 0.00111500694537826 0.00490499821573035 0 0
"CG43725" 0.0134840110917224 0.0115864689299455 0.00911265580692777 0.0161650372887242 0.00848384875466854 0.0069454825061041 0 0.0108083538837454 0.0298271581204058
"AstC" 0.003338934768387 0.00843495680243345 0.00683549615468837 0.00715237930050794 0.00867668188832345 0.00916607045480742 0.0112423202598681 0 0.00565297835644177
"AstCC" 0 0 0.00108736108145868 0 0.000449459709301972 0.00120336335243552 0 0 0
"CG14339" 0.0692945081187976 0.127518047517452 0.121366338603611 0.119826396716459 0.118482649996433 0.0794815000911432 0.0665687088224912 0.0491335730207726 0.0858480855768131
"CG16854" 0.044922528512492 0.077532699657918 0.136171767742167 0.207624233902623 0.270106576827503 0.35907067040369 0.235021850648474 0.0845145318025444 0.0378921183023338
"Wdr59" 0.202972820956748 0.196647152259071 0.191487814262866 0.230732991827888 0.228930945340278 0.268152521698648 0.263869041010245 0.145691090031945 0.298209199357077
"Ge-1" 0.0050975534253117 0.0123066386235243 0.0130653503206622 0.0295545092225016 0.0184972308145212 0.0331407047512519 0.0188299815787473 0.0674097170135773 0
"Reps" 0.0159504063230949 0.0125680586606042 0.012240300160274 0.00808263189329083 0.0180241457005429 0.0281894803257645 0.0644971069751999 0.0308642704331657 0.0124104110011402
"l(2)gd1" 0.0119684052876713 0.0154685467823765 0.0195776094107826 0.0287039242138136 0.0308745533998484 0.0254700544231743 0.0947485745534779 0.0134950944944205 0
"CG6201" 0.00199810859040832 0 0.00110333386031826 0 0.00166713339576811 0.00410011895928407 0.00447552739335612 0 0
"Gr32a" 0.145320561973756 0.152515475020803 0.170694052634225 0.143885475921507 0.134146791570935 0.0848587306001313 0.0211217071702249 0.114543381888359 0.0561117342192653
"CG6230" 0.36009130214333 0.349648125061447 0.324099135916502 0.422662356108199 0.342898568313332 0.371600703121944 0.387971319644906 0.357156315444103 0.494582288840595
"CG14921" 2.378988032599 2.38112467663035 2.80678432932569 2.76470598629302 3.4943192577907 3.04061078693836 1.76728866084637 1.71087900575534 1.82097445005267
"Csl4" 0.301224750609631 0.277287033416804 0.318801084737354 0.329036687259128 0.397702947819131 0.568743909096086 0.815765843661729 0.220944242738586 0.243282819245636
"Nup160" 0.483833581860534 0.797425209169354 1.29004677091476 1.19853638957414 1.55604476541187 1.31471757853276 0.535097119806404 0.540093637391604 0.241791625058431
"RfC38" 0.00883598256830093 0.00530864911384695 0.00680942396888504 0.02108953970536 0.0225945508634298 0.0756319572406522 0.657823613621936 0.00328197695789617 0
"CG14340" 0.00369513565594185 0.00329229543088677 0.00550126589783818 0.00260884628468983 0.00853702949274686 0.0126004582259433 0.00347060260767198 0 0
"CG4751" 0.00252305006348168 0.00613812279155662 0.00680639662352303 0.00247057788793261 0.00625658221889266 0.0152294297298002 0.0640697699902785 0.0385381626439091 0.00527827598838357
"hgo" 0.000984813680637726 0.000900846955460566 0.00221383252229124 0.00520807292968685 0.00309757869782873 0.00362739929597356 0.00158926091897741 0 0
"Gyc32E" 0.016801237667151 0.0169862688317754 0.016265949207687 0.00913168928719472 0.0164009561385912 0.0138772018628573 0.00541780020141615 0.00708662427057308 0
"CG31867" 1.41745908725381 1.43914193573718 1.51164025221358 1.18521609519078 1.09235496044657 0.468030947899269 0.184441240227877 0.902439628396801 1.39160596972878
"Pino" 0.285493763978187 0.498107317481709 0.594466624017278 0.625381895588545 0.68741960283244 0.567317860396104 0.444168956070103 0.520012144424331 0.141609671338752
"CG6287" 0.0357600767466382 0.0177153793648737 0.0128535737079051 0.0234444090604686 0.0192362908225308 0.0277196160007391 0.0608289319719112 1.67113097336195 0.0581356706250323
"Ca-beta" 0.00402713619274749 0.00515874389580385 0.00556185704917994 0.00600571942940377 0.00453627902242866 0.00137711967982518 0.00479123824543964 0.00219062465223834 0.00832287425468661
"CG4788" 0.126619590891068 0.119949722204452 0.156594602460522 0.156530167565924 0.268648991796989 0.385255370155562 0.477452360825582 0.167774110008032 0.0799240555619937
"CR43859" 0.0146599009469844 0.0193464477871987 0.0137289013894208 0.0191044209483939 0.0186624621367573 0.0184856044663422 0.0100880896521716 0.00339095239645388 0.0145498651054776
"ab" 0.43061992929225 0.412235635814462 0.388466664643368 0.613795682408239 0.621161137306481 0.781936173563106 0.61317260162435 0.317470512482984 0.371093426413717
"snoRNA:Me18S-G642" 0.196317038132734 0.227970193028111 0.26609253159812 0.34618458416861 0.570585928374876 0.701528240999163 0.483442688678912 0.123566761358427 0.159846171051394
"cmet" 0.160353397499215 0.414086822716348 0.992612013399768 0.813804430766998 0.762301397605251 0.528936073636808 0.373296702549448 0.325155982727008 0.0836329763669405
"cana" 0.162025228551187 0.263069087150252 0.390554512025909 0.493493592961724 0.551455612526767 0.695220439041964 0.510197028133347 0.18564643126494 0.0327661511157237
"CG33695" 0.0279348069569513 0.024875550018311 0.0323469092273654 0.0404997254728802 0.0505757604945773 0.114978817166419 0.376815662832579 0.048206731568829 0.0213078153443035
"CR44182" 2.90357202921498 2.5187815100021 2.37407161406312 1.99609398617566 2.02055009077299 1.02367433536773 0.432624364710714 1.70069007118523 3.20350972812896
"Ppt2" 0.0539578390385446 0.112072788900746 0.147931108313847 0.131242755423397 0.155610841244848 0.160608393520158 0.217811658901383 0.160830006149324 0.10862796204243
"mre11" 0.000845826973066924 0.00241442286565152 0.00276189522083771 0.00864746191233978 0.015626673748062 0.0481442530875313 0.226186356104405 0.00357494222893358 0.0216538331615463
"Osi21" 0 0.00029940881729026 0.000160836892251667 0 0.000653932179044824 0.00099298821233623 0.00156817065209397 0.00222371655975037 0
"CR43409" 0.0122873390968939 0.0117120016841716 0.0132812799178707 0.0178722153697842 0.0124999155186603 0.0033341168893431 0.00374453578615405 0.00452043598701007 0
"CG4552" 0.204400339990608 0.210844162232771 0.212184580333284 0.251350032990582 0.26008987060012 0.37416682535949 0.436458326385005 0.169506535026505 0.221171769200359
"CR43721" 0.384021175148327 0.647608195126125 0.857127677756795 0.858964348938283 0.865725624972867 0.346900847944617 0.105153970877201 0.342080090177409 0.471759787592095
"Iris" 0 0 0.000267014055334118 0.0040360890942451 0.000476129915627364 0 0 0.00326340508908443 0
"CR44584" 0.0718957368879684 0.053790951032169 0.0557934704610606 0.0548806526148153 0.0534142764349029 0.0427079778252703 0.00213852464467878 0.0439324363082229 0.0654651329954451
